72.00,90.45,116.64,87.26,90.22,99.09,99.45,89.55,108.09,89.73,72.42,45.00,78.00,45.00
72.00,90.45,116.64,87.26,90.22,99.09,99.45,89.55,108.09,89.73,72.42,45.00,78.00,45.00
72.00,90.45,116.64,87.26,90.22,99.09,99.45,89.55,108.09,89.73,72.42,45.00,78.00,45.00
72.00,90.45,116.64,87.26,90.22,99.09,99.45,89.55,108.09,89.73,72.42,45.00,78.00,45.00
72.00,90.45,116.64,87.26,90.22,99.09,99.45,89.55,108.09,89.73,72.42,45.00,78.00,45.00
72.00,90.45,116.64,87.26,90.22,99.09,99.45,89.55,108.09,89.73,72.42,45.00,78.00,45.00
72.00,90.45,116.64,87.26,90.22,99.09,99.45,89.55,108.09,89.73,72.42,45.00,78.00,45.00
72.00,90.45,116.64,87.26,90.22,99.09,99.45,89.55,108.09,89.73,72.42,45.00,78.00,45.00
72.00,90.45,116.64,87.26,90.22,99.09,99.45,89.55,108.09,89.73,72.42,45.00,78.00,45.00
72.00,90.45,116.64,87.21,90.17,99.09,99.45,89.55,108.09,89.73,72.42,45.00,78.00,45.00
72.00,90.45,116.64,87.15,90.11,99.09,99.45,89.55,108.09,89.73,72.42,45.00,78.00,45.00
72.00,90.45,116.64,87.08,90.04,99.09,99.45,89.55,108.09,89.73,72.42,45.00,78.00,45.00
72.00,90.45,116.64,87.02,89.98,99.09,99.45,89.55,108.09,89.73,72.42,45.00,78.00,45.00
72.00,90.45,116.64,86.95,89.92,99.09,99.45,89.55,108.09,89.73,72.42,45.00,78.00,45.00
72.00,90.45,116.64,86.89,89.86,99.09,99.45,89.55,108.09,89.73,72.42,45.00,78.00,45.00
72.00,90.45,116.64,86.83,89.80,99.09,99.45,89.55,108.09,89.73,72.42,45.00,78.00,45.00
72.00,90.45,116.64,86.76,89.73,99.09,99.45,89.55,108.09,89.73,72.42,45.00,78.00,45.00
72.00,90.45,116.64,86.70,89.67,99.09,99.45,89.55,108.09,89.73,72.42,45.00,78.00,45.00
