72.00,93.88,113.89,97.03,101.91,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.03,101.91,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.03,101.91,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.03,101.91,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.03,101.91,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.03,101.91,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.03,101.91,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.03,101.91,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.03,101.91,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.03,101.91,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.03,101.91,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.03,101.91,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.03,101.91,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.03,101.91,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.07,101.95,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.11,101.99,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.16,102.04,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.20,102.08,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.25,102.12,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.29,102.17,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.34,102.21,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.38,102.25,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.43,102.30,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.43,102.30,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.43,102.30,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.43,102.30,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.43,102.30,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.43,102.30,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.43,102.30,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.43,102.30,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.43,102.30,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.43,102.30,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.43,102.30,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.47,102.34,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.51,102.38,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.56,102.43,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,97.56,102.43,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,96.64,101.53,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,95.81,100.46,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,95.22,99.02,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,93.86,97.39,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
72.00,93.88,113.89,92.42,95.76,99.09,98.18,91.05,109.76,88.00,72.00,45.00,78.00,45.00
