72,101.29,107.97,90.52,93.46,108.01,118.5,71.5,75.1,126.76,72.88,45,78,45,-23.5
72,101.29,107.97,90.52,93.46,107.9,118.64,71.36,74.88,127,72.88,45,78,45,-23.64
72,101.29,107.97,90.52,93.46,107.8,118.77,71.23,74.68,127.22,72.88,45,78,45,-23.77
72,101.29,107.97,90.52,93.46,107.71,118.89,71.11,74.49,127.42,72.88,45,78,45,-23.89
72,101.29,107.97,90.52,93.46,107.62,119,71,74.33,127.61,72.88,45,78,45,-24
72,101.29,107.97,90.52,93.46,107.54,119.09,70.91,74.18,127.77,72.88,45,78,45,-24.09
72,101.29,107.97,90.52,93.46,107.46,119.18,70.82,74.06,127.92,72.88,45,78,45,-24.18
72,101.29,107.97,90.52,93.46,107.37,119.26,70.74,73.95,128.05,72.88,45,78,45,-24.26
72,101.29,107.97,90.52,93.46,107.28,119.32,70.68,73.86,128.16,72.88,45,78,45,-24.32
72,101.29,107.97,90.52,93.46,107.19,119.37,70.63,73.86,128.25,72.88,45,78,45,-24.37
72,101.29,107.97,90.52,93.46,107.09,119.37,70.63,73.86,128.25,72.88,45,78,45,-24.37
72,101.29,107.97,90.52,93.46,107.01,119.37,70.63,73.86,128.25,72.88,45,78,45,-24.37
72,101.29,107.97,90.52,93.46,106.92,119.37,70.63,73.86,128.25,72.88,45,78,45,-24.37
72,101.29,107.97,90.52,93.46,106.84,119.37,70.63,73.86,128.25,72.88,45,78,45,-24.37
72,101.29,107.97,90.52,93.46,106.76,119.37,70.63,73.98,128.14,72.88,45,78,45,-24.37
72,101.29,107.97,90.52,93.46,106.69,119.28,70.72,74.18,127.94,72.88,45,78,45,-24.28
72,101.29,107.97,90.52,93.46,106.61,119.15,70.85,74.45,127.67,72.88,45,78,45,-24.15
72,101.29,107.97,90.65,93.6,106.53,119.01,70.99,75.33,127.37,72.88,45,78,45,-24.01
72,101.29,107.97,91.14,94.08,106.44,118.82,71.18,76.26,126.32,72.88,45,78,45,-23.82
72,101.29,107.97,91.29,94.2,106.34,118.1,71.9,77.35,125.03,72.88,45,78,45,-23.1
72,101.29,107.97,91.45,94.31,106.27,117.36,72.64,78.55,123.66,72.88,45,78,45,-22.36
72,101.29,107.97,91.59,94.41,106.22,116.67,73.33,79.67,122.37,72.88,45,78,45,-21.67
72,101.29,107.97,91.74,94.5,106.22,116.05,73.95,80.69,121.17,72.88,45,78,45,-21.05
72,101.29,107.97,91.87,94.58,106.22,115.86,74.14,80.99,120.17,72.88,45,78,45,-20.86
72,101.29,107.97,91.99,94.65,106.19,115.68,74.32,81.29,119.88,72.88,45,78,45,-20.68
72,101.29,107.97,92.09,94.72,106.19,115.49,74.51,82.17,119.01,72.88,45,78,45,-20.49
72,101.29,107.97,92.19,94.78,106.16,114.92,75.08,82.46,118.72,72.88,45,78,45,-19.92
72,101.29,107.97,92.27,94.83,106.16,114.74,75.26,83.34,117.81,72.88,45,78,45,-19.74
72,101.29,107.97,92.35,94.88,106.16,114.55,75.45,83.62,117.52,72.88,45,78,45,-19.55
72,101.29,107.97,92.42,94.92,106.16,114.36,75.64,83.92,116.63,72.88,45,78,45,-19.36
72,101.29,107.97,92.49,94.92,106.16,113.8,76.2,84.79,116.35,72.88,45,78,45,-18.8
72,101.29,107.97,92.55,94.92,106.16,113.23,76.77,85.72,115.32,72.88,45,78,45,-18.23
72,101.29,107.97,92.6,94.92,106.19,113.03,76.97,86.61,114.3,72.88,45,78,45,-18.03
72,101.29,107.97,92.65,94.92,106.23,112.36,77.64,87.56,113.2,72.88,45,78,45,-17.36
72,101.29,107.97,92.69,94.92,106.27,111.78,78.22,87.86,112.22,72.88,45,78,45,-16.78
72,101.29,107.97,92.69,94.92,106.33,111.61,78.39,88.16,111.91,72.88,45,78,45,-16.61
72,101.29,107.97,92.69,94.92,106.4,111.43,78.57,88.47,111.02,72.88,45,78,45,-16.43
72,101.29,107.97,92.69,94.92,106.49,111.24,78.76,89.37,110.73,72.88,45,78,45,-16.24
72,101.29,107.97,92.69,94.92,106.58,110.68,79.32,89.65,109.83,72.88,45,78,45,-15.68
72,101.2,108.04,92.69,94.92,106.64,110.52,79.48,89.93,109.57,72.88,45,78,45,-15.52
72,99.23,109.61,92.79,94.97,102.49,110.37,79.63,90.19,109.32,72.88,45,78,45,-15.37
72,92.74,114.86,92.88,95.6,97.24,110.23,79.77,90.43,109.09,72.88,45,78,45,-15.23
72,90.32,116.84,92.96,95.71,97.14,110.09,79.91,90.65,108.85,72.88,45,78,45,-15.09
72,87.65,119.04,93.04,95.79,97.08,109.95,80.05,90.86,108.61,72.88,45,78,45,-14.95
72,77.91,127.1,93.1,95.85,97.02,109.79,80.21,91.09,108.33,72.88,45,78,45,-14.79
